age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
36,management,married,tertiary,no,9269,yes,yes,cellular,19.0,nov,107,2.0,-1,0,unknown,0
40,blue-collar,married,primary,no,1206,no,yes,telephone,16.0,jul,201,5.0,-1,0,unknown,0
28,management,single,tertiary,no,882,no,yes,cellular,29.0,jan,94,1.0,205,2,failure,0
27,student,single,tertiary,no,5291,no,no,cellular,12.0,nov,192,2.0,92,2,failure,1
49,management,single,secondary,no,61,yes,no,cellular,29.0,jan,185,2.0,246,1,failure,0
37,technician,married,tertiary,no,0,yes,no,cellular,17.0,nov,77,1.0,-1,0,unknown,0
31,blue-collar,married,secondary,no,1407,yes,no,cellular,6.0,may,142,3.0,-1,0,unknown,0
31,technician,single,secondary,yes,25,no,no,cellular,2.0,feb,381,1.0,-1,0,unknown,0
31,blue-collar,married,secondary,no,1354,yes,yes,cellular,17.0,nov,222,2.0,-1,0,unknown,0
35,blue-collar,married,primary,no,793,yes,no,cellular,17.0,apr,106,1.0,-1,0,unknown,0
51,blue-collar,divorced,unknown,no,10287,yes,no,unknown,29.0,may,117,1.0,-1,0,unknown,0
33,technician,single,secondary,no,5235,no,no,cellular,7.0,aug,67,3.0,-1,0,unknown,0
30,technician,single,tertiary,no,3,yes,no,cellular,6.0,may,45,2.0,169,2,failure,0
58,technician,single,secondary,no,409,no,yes,cellular,14.0,jul,643,2.0,-1,0,unknown,0
34,admin.,married,tertiary,no,35,yes,no,cellular,15.0,oct,76,1.0,69,2,failure,0
45,management,married,tertiary,no,-459,no,no,cellular,21.0,aug,508,6.0,-1,0,unknown,0
28,services,single,secondary,no,198,no,no,cellular,5.0,jul,128,2.0,-1,0,unknown,1
31,blue-collar,married,primary,no,99,yes,no,cellular,17.0,apr,193,2.0,322,1,other,0
40,management,married,tertiary,no,60,no,no,unknown,16.0,jun,172,6.0,-1,0,unknown,0
30,services,single,secondary,no,3485,no,no,cellular,2.0,feb,142,2.0,-1,0,unknown,0
34,entrepreneur,married,secondary,no,-139,yes,yes,unknown,27.0,may,492,2.0,-1,0,unknown,0
40,blue-collar,married,secondary,no,952,no,yes,unknown,12.0,jun,140,1.0,-1,0,unknown,0
59,retired,married,primary,no,1427,no,no,unknown,18.0,jun,140,2.0,-1,0,unknown,0
43,technician,single,tertiary,no,1017,yes,no,unknown,19.0,may,257,2.0,-1,0,unknown,0
41,management,married,tertiary,no,-29,no,no,cellular,29.0,jan,41,2.0,266,2,failure,0
33,technician,divorced,secondary,no,9,no,no,cellular,21.0,aug,91,2.0,-1,0,unknown,0
33,management,married,secondary,no,4040,yes,no,cellular,20.0,apr,132,2.0,-1,0,unknown,0
36,blue-collar,married,secondary,no,13,no,no,unknown,3.0,jun,284,1.0,-1,0,unknown,0
32,self-employed,single,secondary,no,1259,no,no,cellular,25.0,jul,184,2.0,-1,0,unknown,0
25,admin.,married,secondary,no,18,yes,no,cellular,18.0,jul,225,1.0,-1,0,unknown,0
25,blue-collar,married,secondary,no,-76,yes,no,unknown,12.0,may,241,3.0,-1,0,unknown,0
38,technician,single,tertiary,no,221,no,no,cellular,20.0,aug,79,3.0,-1,0,unknown,0
34,management,married,tertiary,no,136,yes,no,cellular,22.0,apr,156,1.0,-1,0,unknown,0
67,blue-collar,married,secondary,no,16353,no,no,cellular,27.0,oct,223,2.0,-1,0,unknown,0
32,blue-collar,married,secondary,no,-63,yes,no,unknown,30.0,may,198,1.0,-1,0,unknown,0
45,housemaid,married,primary,no,7353,no,no,cellular,13.0,aug,536,2.0,-1,0,unknown,0
33,blue-collar,married,primary,no,511,yes,no,unknown,21.0,may,304,2.0,-1,0,unknown,0
38,admin.,married,primary,no,3913,yes,no,cellular,20.0,apr,196,2.0,315,2,failure,0
32,technician,divorced,secondary,no,1097,yes,no,unknown,12.0,may,298,2.0,-1,0,unknown,0
54,retired,divorced,tertiary,no,6102,yes,yes,unknown,21.0,may,86,6.0,-1,0,unknown,0
51,admin.,divorced,secondary,no,340,yes,no,unknown,8.0,may,186,1.0,-1,0,unknown,0
42,blue-collar,married,primary,no,-119,yes,no,cellular,22.0,jul,167,3.0,-1,0,unknown,0
41,admin.,married,secondary,no,2993,yes,no,cellular,22.0,jul,24,12.0,-1,0,unknown,0
39,management,divorced,tertiary,no,3575,no,yes,cellular,18.0,aug,74,3.0,-1,0,unknown,0
38,blue-collar,married,secondary,no,361,yes,no,unknown,11.0,jun,601,1.0,-1,0,unknown,0
39,management,married,secondary,no,1072,yes,no,unknown,27.0,may,1168,2.0,-1,0,unknown,0
46,blue-collar,married,primary,no,2904,no,no,cellular,20.0,apr,277,2.0,-1,0,unknown,0
50,entrepreneur,divorced,tertiary,no,1790,no,yes,cellular,6.0,feb,748,3.0,-1,0,unknown,0
33,blue-collar,married,secondary,no,86,yes,no,unknown,19.0,may,364,1.0,-1,0,unknown,0
37,technician,married,secondary,no,1633,yes,no,unknown,19.0,may,229,3.0,-1,0,unknown,0
31,management,married,tertiary,no,8312,no,no,cellular,29.0,aug,43,13.0,-1,0,unknown,0
34,blue-collar,divorced,unknown,no,172,no,no,cellular,15.0,jun,177,1.0,-1,0,unknown,1
34,management,married,tertiary,no,0,yes,no,cellular,7.0,aug,262,1.0,99,2,success,1
36,management,married,tertiary,no,222,yes,no,cellular,6.0,may,317,1.0,169,2,failure,0
40,technician,married,secondary,no,109,no,no,unknown,20.0,jun,402,22.0,-1,0,unknown,0
40,blue-collar,married,secondary,no,1451,no,no,cellular,1.0,jun,314,1.0,-1,0,unknown,1
41,technician,married,secondary,no,1066,no,no,cellular,11.0,feb,109,3.0,-1,0,unknown,1
52,management,married,tertiary,no,3163,no,no,cellular,25.0,aug,56,6.0,-1,0,unknown,0
40,services,single,secondary,no,888,yes,no,unknown,12.0,may,169,2.0,-1,0,unknown,0
48,blue-collar,single,unknown,no,428,yes,no,cellular,18.0,may,127,1.0,-1,0,unknown,0
33,management,divorced,secondary,no,106,no,no,cellular,20.0,aug,175,3.0,-1,0,unknown,0
44,technician,divorced,secondary,no,0,no,no,cellular,12.0,aug,56,2.0,-1,0,unknown,0
55,management,married,tertiary,no,979,no,yes,cellular,8.0,jul,123,1.0,-1,0,unknown,0
51,admin.,married,secondary,no,2662,no,no,telephone,28.0,jan,148,2.0,-1,0,unknown,0
34,management,single,tertiary,no,84,no,no,cellular,5.0,feb,231,1.0,-1,0,unknown,0
58,retired,divorced,unknown,no,5920,yes,no,cellular,23.0,jul,255,1.0,-1,0,unknown,0
39,management,single,tertiary,no,816,yes,no,cellular,27.0,aug,37,3.0,-1,0,unknown,0
27,unemployed,single,secondary,no,3276,no,no,cellular,5.0,aug,106,1.0,110,2,other,0
55,management,divorced,unknown,no,2,yes,no,unknown,19.0,may,95,1.0,-1,0,unknown,0
35,technician,single,secondary,no,-51,no,no,unknown,2.0,jul,134,2.0,-1,0,unknown,0
37,technician,single,tertiary,no,3315,yes,no,cellular,9.0,apr,820,2.0,-1,0,unknown,0
52,technician,married,secondary,no,196,yes,yes,cellular,24.0,feb,116,1.0,273,3,failure,0
41,blue-collar,married,secondary,no,552,yes,no,cellular,12.0,may,463,1.0,-1,0,unknown,0
52,admin.,married,secondary,no,2347,no,yes,cellular,12.0,aug,603,3.0,-1,0,unknown,0
34,blue-collar,single,secondary,no,3723,yes,no,unknown,27.0,may,47,5.0,-1,0,unknown,0
53,management,divorced,primary,no,255,no,no,cellular,19.0,nov,126,1.0,-1,0,unknown,0
33,management,single,tertiary,no,3143,no,no,cellular,29.0,jun,421,2.0,-1,0,unknown,1
47,self-employed,married,secondary,no,0,no,no,unknown,26.0,jun,174,8.0,-1,0,unknown,0
35,blue-collar,married,secondary,no,6411,yes,yes,cellular,30.0,jan,144,1.0,266,2,failure,0
33,management,single,tertiary,no,1909,no,no,cellular,8.0,aug,191,2.0,-1,0,unknown,0
55,blue-collar,married,primary,no,3873,no,no,telephone,21.0,apr,222,1.0,-1,0,unknown,0
58,self-employed,married,primary,no,1013,yes,no,cellular,11.0,aug,206,1.0,461,1,failure,1
44,admin.,married,secondary,no,262,yes,no,cellular,9.0,jul,74,1.0,-1,0,unknown,0
25,services,single,secondary,no,3217,yes,no,unknown,28.0,may,24,1.0,-1,0,unknown,0
37,technician,single,secondary,no,5436,yes,no,cellular,6.0,may,7,11.0,351,1,failure,0
41,blue-collar,married,primary,no,2067,yes,no,cellular,15.0,may,493,7.0,-1,0,unknown,0
34,blue-collar,single,secondary,no,215,no,no,cellular,3.0,mar,350,3.0,-1,0,unknown,1
36,services,divorced,secondary,no,1594,no,no,unknown,6.0,jun,250,3.0,-1,0,unknown,0
44,self-employed,married,tertiary,no,134,no,no,cellular,28.0,aug,86,4.0,-1,0,unknown,0
34,entrepreneur,divorced,tertiary,no,262,no,no,cellular,20.0,nov,371,1.0,-1,0,unknown,0
56,blue-collar,divorced,primary,no,3021,no,no,unknown,9.0,jun,419,2.0,-1,0,unknown,0
43,management,divorced,tertiary,no,388,yes,no,unknown,8.0,may,2087,2.0,-1,0,unknown,1
28,blue-collar,single,secondary,no,3412,yes,no,cellular,15.0,may,22,4.0,-1,0,unknown,0
54,blue-collar,married,secondary,no,1291,yes,no,unknown,5.0,may,266,1.0,-1,0,unknown,0
37,technician,divorced,secondary,no,79,no,no,cellular,21.0,jul,191,1.0,-1,0,unknown,0
59,self-employed,married,tertiary,no,2013,no,no,cellular,19.0,feb,222,4.0,94,2,success,1
58,blue-collar,divorced,secondary,no,543,no,yes,telephone,17.0,jul,264,3.0,-1,0,unknown,0
56,management,divorced,tertiary,no,1016,yes,no,unknown,9.0,jun,184,5.0,-1,0,unknown,0
32,blue-collar,single,secondary,no,604,no,yes,cellular,28.0,may,95,3.0,-1,0,unknown,0
42,management,single,tertiary,no,525,no,no,cellular,13.0,aug,127,2.0,-1,0,unknown,0
52,retired,divorced,primary,no,353,no,no,cellular,31.0,jul,395,4.0,-1,0,unknown,0
46,management,married,tertiary,no,964,yes,no,cellular,8.0,apr,174,1.0,-1,0,unknown,0
37,admin.,married,tertiary,no,3913,yes,no,cellular,27.0,apr,124,1.0,-1,0,unknown,1
39,blue-collar,married,primary,no,879,yes,no,unknown,26.0,may,102,2.0,-1,0,unknown,0
31,admin.,married,secondary,no,314,yes,no,cellular,17.0,apr,279,1.0,-1,0,unknown,0
59,housemaid,married,primary,no,0,no,no,cellular,27.0,aug,76,11.0,-1,0,unknown,0
38,blue-collar,married,secondary,no,1370,yes,no,cellular,11.0,may,472,2.0,-1,0,unknown,0
58,management,married,secondary,no,37,no,no,cellular,18.0,aug,84,11.0,-1,0,unknown,0
34,management,single,tertiary,no,673,yes,yes,cellular,20.0,nov,271,1.0,184,1,failure,0
40,services,married,secondary,no,-342,yes,no,unknown,26.0,may,754,1.0,-1,0,unknown,0
20,student,single,secondary,no,291,no,no,telephone,11.0,may,172,5.0,371,5,failure,0
34,technician,married,secondary,no,209,yes,yes,cellular,8.0,apr,375,2.0,-1,0,unknown,0
31,technician,single,tertiary,no,438,yes,no,cellular,12.0,aug,130,2.0,-1,0,unknown,0
39,admin.,single,secondary,no,1242,yes,no,unknown,12.0,may,303,3.0,-1,0,unknown,0
34,entrepreneur,married,tertiary,no,355,yes,no,unknown,16.0,may,261,1.0,-1,0,unknown,0
24,blue-collar,married,secondary,no,204,yes,yes,cellular,17.0,apr,229,3.0,-1,0,unknown,0
41,management,married,tertiary,no,10758,yes,no,cellular,1.0,jun,288,1.0,-1,0,unknown,0
40,management,married,tertiary,no,5,yes,no,cellular,18.0,nov,219,3.0,-1,0,unknown,0
45,technician,single,secondary,no,410,yes,no,unknown,30.0,may,891,4.0,-1,0,unknown,1
36,management,married,tertiary,no,605,yes,no,unknown,26.0,may,204,1.0,-1,0,unknown,0
53,management,married,tertiary,no,4,no,no,unknown,20.0,jun,19,6.0,-1,0,unknown,0
23,student,single,secondary,no,8494,no,no,cellular,25.0,aug,158,2.0,-1,0,unknown,0
42,entrepreneur,married,primary,no,198,yes,no,unknown,8.0,may,314,1.0,-1,0,unknown,0
48,blue-collar,married,secondary,no,841,yes,no,unknown,19.0,may,215,1.0,-1,0,unknown,0
34,management,married,tertiary,no,8,no,no,cellular,25.0,aug,169,4.0,-1,0,unknown,0
36,admin.,married,secondary,no,470,yes,no,cellular,31.0,jul,101,4.0,-1,0,unknown,0
43,retired,married,secondary,no,520,yes,no,unknown,20.0,may,15,13.0,-1,0,unknown,0
36,blue-collar,married,secondary,no,439,yes,no,unknown,21.0,may,260,5.0,-1,0,unknown,0
49,blue-collar,married,secondary,no,-454,yes,no,cellular,14.0,may,558,1.0,-1,0,unknown,1
55,retired,married,secondary,no,466,no,no,unknown,17.0,jun,287,4.0,-1,0,unknown,0
53,retired,married,secondary,no,665,yes,no,cellular,22.0,apr,371,2.0,-1,0,unknown,1
42,technician,married,secondary,no,994,yes,no,cellular,11.0,aug,149,1.0,78,5,failure,1
45,admin.,married,secondary,no,5346,yes,yes,unknown,21.0,oct,187,1.0,-1,0,unknown,1
31,blue-collar,married,secondary,no,1243,yes,no,unknown,21.0,may,32,1.0,-1,0,unknown,0
32,admin.,married,tertiary,no,0,yes,no,unknown,5.0,may,138,1.0,-1,0,unknown,0
36,blue-collar,married,secondary,no,2357,yes,no,unknown,17.0,jun,228,2.0,-1,0,unknown,0
56,retired,married,secondary,no,1044,no,no,telephone,3.0,jul,353,2.0,-1,0,unknown,1
46,admin.,married,secondary,no,1069,yes,no,unknown,8.0,may,45,2.0,-1,0,unknown,0
41,housemaid,single,secondary,no,231,no,no,cellular,9.0,jul,76,2.0,-1,0,unknown,0
31,admin.,married,secondary,no,0,yes,yes,unknown,6.0,may,144,2.0,-1,0,unknown,0
32,technician,married,secondary,no,266,yes,no,cellular,19.0,aug,168,2.0,-1,0,unknown,0
38,management,married,tertiary,no,-70,yes,no,cellular,30.0,jan,140,1.0,2,3,other,0
49,retired,single,primary,no,25824,no,no,unknown,17.0,jun,94,1.0,-1,0,unknown,0
46,management,single,primary,no,538,no,no,unknown,17.0,jun,118,3.0,-1,0,unknown,0
29,technician,single,secondary,no,534,yes,no,cellular,18.0,may,382,1.0,-1,0,unknown,0
36,admin.,married,unknown,no,2323,no,no,cellular,19.0,nov,111,1.0,-1,0,unknown,0
38,admin.,married,secondary,no,1852,yes,no,cellular,15.0,may,298,2.0,-1,0,unknown,0
53,technician,married,secondary,no,2647,yes,no,unknown,30.0,may,121,1.0,-1,0,unknown,0
43,management,married,tertiary,no,2767,yes,no,unknown,15.0,may,317,7.0,-1,0,unknown,0
41,management,married,tertiary,no,176,yes,yes,unknown,5.0,may,42,1.0,-1,0,unknown,0
42,management,single,secondary,no,9720,no,no,cellular,5.0,aug,81,2.0,-1,0,unknown,0
55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3.0,apr,296,1.0,270,3,failure,1
39,admin.,divorced,secondary,no,2903,yes,yes,telephone,25.0,jul,259,2.0,-1,0,unknown,0
30,admin.,single,secondary,no,81,yes,no,cellular,6.0,aug,121,6.0,112,3,other,0
41,blue-collar,married,secondary,no,780,yes,no,cellular,15.0,may,432,3.0,-1,0,unknown,0
44,unemployed,married,tertiary,no,178,no,no,cellular,8.0,aug,126,2.0,-1,0,unknown,0
58,management,married,tertiary,no,299,no,no,cellular,16.0,jul,120,4.0,-1,0,unknown,0
35,retired,married,primary,no,285,yes,no,cellular,29.0,jan,136,1.0,-1,0,unknown,0
27,blue-collar,married,secondary,no,872,yes,no,cellular,17.0,apr,1130,3.0,-1,0,unknown,0
34,services,married,secondary,no,1337,no,no,cellular,17.0,dec,330,2.0,127,3,success,1
25,services,married,secondary,no,72,yes,no,cellular,23.0,jul,305,2.0,-1,0,unknown,0
36,blue-collar,married,secondary,no,0,no,no,unknown,20.0,jun,332,3.0,-1,0,unknown,0
38,blue-collar,married,secondary,no,-388,yes,no,unknown,9.0,may,412,1.0,-1,0,unknown,0
30,admin.,married,secondary,no,11,yes,no,cellular,11.0,may,157,1.0,-1,0,unknown,0
47,blue-collar,divorced,secondary,yes,-535,yes,no,cellular,30.0,jul,71,2.0,-1,0,unknown,0
41,services,divorced,secondary,no,787,yes,no,cellular,8.0,may,297,2.0,-1,0,unknown,0
36,management,single,tertiary,no,3343,no,no,cellular,18.0,nov,307,1.0,-1,0,unknown,0
63,entrepreneur,married,secondary,no,3904,no,no,telephone,4.0,aug,250,2.0,187,2,success,1
23,management,single,tertiary,no,736,yes,no,cellular,30.0,apr,119,1.0,-1,0,unknown,0
32,management,married,tertiary,no,1390,no,no,cellular,7.0,aug,116,2.0,-1,0,unknown,0
57,retired,married,primary,no,808,no,no,telephone,7.0,jul,274,1.0,-1,0,unknown,0
48,management,married,tertiary,no,1147,no,no,cellular,5.0,aug,389,1.0,64,2,success,1
49,services,married,secondary,no,1122,no,no,cellular,4.0,aug,143,1.0,-1,0,unknown,0
50,technician,married,secondary,no,-568,yes,yes,unknown,28.0,may,860,2.0,-1,0,unknown,0
33,blue-collar,married,primary,no,1165,yes,no,unknown,21.0,may,420,2.0,-1,0,unknown,0
53,services,divorced,secondary,no,-905,yes,no,unknown,28.0,may,213,1.0,-1,0,unknown,0
30,unemployed,married,tertiary,no,0,yes,no,cellular,18.0,nov,756,1.0,-1,0,unknown,0
38,technician,married,secondary,no,740,no,no,cellular,7.0,aug,259,3.0,-1,0,unknown,0
44,management,married,secondary,no,8262,yes,no,cellular,23.0,jul,201,16.0,-1,0,unknown,0
39,admin.,single,secondary,no,14,yes,yes,unknown,13.0,may,19,9.0,-1,0,unknown,0
45,technician,single,unknown,no,7108,yes,yes,cellular,18.0,nov,53,1.0,172,3,failure,0
36,blue-collar,married,secondary,no,1049,yes,no,cellular,14.0,may,224,4.0,-1,0,unknown,1
38,blue-collar,married,secondary,no,0,yes,no,cellular,13.0,may,57,5.0,349,1,other,0
36,housemaid,married,secondary,no,419,yes,no,unknown,30.0,may,251,1.0,-1,0,unknown,0
30,management,single,tertiary,no,726,yes,no,cellular,16.0,apr,39,1.0,342,3,failure,0
28,technician,divorced,tertiary,no,594,yes,yes,unknown,18.0,jun,54,3.0,-1,0,unknown,0
26,unemployed,married,tertiary,no,454,yes,yes,unknown,23.0,may,28,18.0,-1,0,unknown,0
54,unknown,married,secondary,no,2206,no,no,cellular,12.0,nov,104,1.0,99,2,other,1
38,admin.,married,tertiary,no,1988,no,no,cellular,27.0,mar,164,2.0,130,2,failure,1
32,technician,single,tertiary,no,0,no,no,cellular,7.0,aug,268,2.0,-1,0,unknown,0
50,admin.,divorced,secondary,no,202,no,yes,cellular,17.0,nov,148,1.0,-1,0,unknown,0
43,blue-collar,married,secondary,no,667,yes,no,unknown,7.0,may,228,3.0,-1,0,unknown,0
48,admin.,married,secondary,no,112,no,no,cellular,18.0,aug,139,5.0,-1,0,unknown,0
57,housemaid,married,primary,no,50,no,no,cellular,18.0,aug,89,3.0,-1,0,unknown,0
64,housemaid,married,primary,no,768,no,no,cellular,15.0,jul,250,2.0,182,1,success,0
26,services,divorced,secondary,no,74,yes,no,unknown,23.0,may,106,6.0,-1,0,unknown,0
33,blue-collar,married,secondary,no,661,yes,no,cellular,18.0,jul,968,1.0,-1,0,unknown,1
50,self-employed,married,secondary,no,3025,no,yes,cellular,6.0,aug,168,3.0,-1,0,unknown,0
47,self-employed,married,tertiary,no,751,no,no,cellular,24.0,jul,408,14.0,-1,0,unknown,0
39,management,single,tertiary,no,416,no,no,cellular,23.0,oct,56,4.0,-1,0,unknown,0
52,services,married,primary,no,14,no,yes,cellular,28.0,jul,55,5.0,-1,0,unknown,0
31,blue-collar,single,primary,no,-502,yes,no,unknown,29.0,may,76,4.0,-1,0,unknown,0
50,blue-collar,married,primary,no,0,no,no,cellular,11.0,aug,72,5.0,-1,0,unknown,0
47,technician,married,secondary,no,599,yes,no,cellular,13.0,aug,99,3.0,-1,0,unknown,0
30,management,single,tertiary,no,-218,yes,no,cellular,27.0,aug,13,15.0,-1,0,unknown,0
32,technician,single,tertiary,no,1012,no,no,cellular,14.0,apr,178,1.0,-1,0,unknown,0
36,technician,married,secondary,no,300,no,no,unknown,9.0,jun,287,1.0,-1,0,unknown,0
46,technician,married,tertiary,no,217,yes,no,cellular,14.0,may,141,1.0,346,2,other,0
45,management,divorced,tertiary,no,2096,no,no,cellular,21.0,nov,127,1.0,100,2,failure,0
37,technician,single,secondary,no,0,no,no,cellular,4.0,aug,69,2.0,-1,0,unknown,0
58,housemaid,married,primary,no,5278,yes,no,unknown,4.0,jun,763,4.0,-1,0,unknown,0
59,management,married,tertiary,no,1831,no,no,cellular,17.0,feb,122,1.0,92,1,failure,0
28,management,married,tertiary,no,1480,yes,no,cellular,18.0,may,143,1.0,-1,0,unknown,0
48,management,married,tertiary,no,7289,yes,no,cellular,2.0,feb,316,3.0,-1,0,unknown,0
55,blue-collar,married,unknown,no,1665,no,no,telephone,30.0,jul,89,2.0,-1,0,unknown,0
37,blue-collar,single,primary,no,851,yes,no,cellular,15.0,may,151,1.0,352,1,failure,0
41,management,married,tertiary,no,2885,no,no,cellular,19.0,nov,40,1.0,-1,0,unknown,0
35,blue-collar,married,secondary,no,137,no,yes,unknown,4.0,oct,5,1.0,808,12,failure,0
34,blue-collar,single,secondary,no,1239,yes,no,cellular,18.0,jul,90,1.0,-1,0,unknown,0
43,management,single,tertiary,no,146,no,no,cellular,21.0,nov,50,1.0,113,5,other,0
59,technician,married,secondary,no,1,no,no,cellular,15.0,apr,159,2.0,378,3,failure,1
50,blue-collar,divorced,primary,no,-10,no,yes,cellular,10.0,jul,369,6.0,-1,0,unknown,0
37,technician,married,secondary,no,480,no,no,cellular,22.0,oct,344,2.0,182,8,other,1
35,technician,married,secondary,no,2789,yes,no,cellular,4.0,sep,256,2.0,94,1,failure,0
50,technician,single,secondary,no,3897,no,no,cellular,26.0,oct,298,1.0,-1,0,unknown,0
36,technician,divorced,secondary,no,487,no,yes,cellular,11.0,aug,268,3.0,-1,0,unknown,0
41,admin.,married,secondary,no,5110,yes,no,cellular,13.0,apr,231,1.0,-1,0,unknown,0
28,management,married,tertiary,no,318,yes,no,unknown,27.0,may,4,4.0,-1,0,unknown,0
42,technician,single,tertiary,no,-411,yes,no,cellular,12.0,may,78,5.0,292,3,failure,0
60,retired,married,secondary,no,4820,no,no,unknown,5.0,jun,419,1.0,-1,0,unknown,0
28,management,single,tertiary,no,4937,yes,no,telephone,13.0,may,421,3.0,-1,0,unknown,0
48,entrepreneur,married,secondary,no,725,no,yes,cellular,10.0,jul,105,1.0,-1,0,unknown,0
51,entrepreneur,married,tertiary,no,5403,no,no,unknown,6.0,jun,42,1.0,-1,0,unknown,0
32,technician,married,tertiary,no,4089,no,no,cellular,26.0,may,114,7.0,287,3,failure,0
35,technician,married,tertiary,no,188,no,no,cellular,26.0,aug,286,2.0,-1,0,unknown,0
37,technician,married,unknown,no,189,no,no,cellular,1.0,oct,238,1.0,107,2,success,1
